"property_id","price"
"842c9f0e4edf1e5a672ce15e",643939392
"7dd1e46dcbddc6bf5ef694de",677450112
"6cc4f32b39180bd1ec7e117b",713508416
"79e643789a85dc4ffad49a25",825216704
"b3402a9173d289d6db78e09d",940600384
"a446507813234e358db8b573",672639744
"c8ef57ddfb35061d1876f94e",715175168
"360be0df2c003005e3db080e",1071787136
"9ab245a4c91877cb7a8661ce",1138552192
"a57a34c7486e7a40e8deb316",847170496
"ceba7d0f56f6cb03538962fb",781627648
"d5475993f9db58c3e4baf7a3",1042773376
"d37a1dda09e30da13ff5bfc3",835522752
"68a8b8d077a8232723bf37e9",784907008
"e1eea7716ca6490b7640717a",641381312
"4ae6d75b10848d259ecba576",857647936
"17afbce5c0b56732abbea936",936783616
"84a2673eccd3cf3bd7fd3eb0",1001826944
"f2f4e6cbafe527b155707f01",1032802432
"de2e3a592cda5b76c9573c5c",968134208
"fac651cf404a58f24dc7d286",1145284096
"e6f312a0877af26b69855a3d",1409946496
"333a643c623a9bc75f3a40f2",1449874304
"64593641e470908ef23b46cb",1103242752
"ce9f2f0071be658ae75ca6f9",1262806656
"9ab385e399a4673732b6a799",854426496
"3429c774b736cefc051e2c55",707325696
"a51ad0372758b2bbfe73f8fd",627551040
"8c801a266256e3fbabe7e3d2",633466816
"ca2f81b8fb6fda20aefb0ccb",745261440
"3c1b1f86087f9b99380e387c",969655936
"b0cad5d612954b8cab18101c",1061631808
"7eb991f4c69215377e4dac8f",1000642048
"0d130b8bea4321300396fa34",1461629184
"8dfa059401e1dca80ae65ae1",868376192
"3e3f264cd0ac7a65ed2349a2",1112628992
"112dce80bf512f3f24391d23",452390912
"ff25ded6333278149f8fb68f",1183260032
"d555b82c192794e87e9d536f",912887232
"a787382d96ef9fce8f27bc70",1243533312
"8c3aa295f7bcfd9a43eb2037",1105730944
"13ac95652fb3cf6c43dafc66",460682368
"42fc6a80b882c32f6264ac10",492037600
"1e9c53e09220d689a0210ab9",427269568
"3348706086aa3db5c92259c3",595114240
"66d402a9b7d05f29282ddb00",704153600
"cf88be51d6f31c10e5868ff7",336984672
"30b3f38716be209a894b0942",455902176
"0a5908a92d0ba3e36f54b1f3",473949952
"dd206b6ea2d7f6555109ea39",640687680
"c641febd8bc2ece3e4d2d8b6",623840576
"c11fdc02a288af0572a2bca1",884562688
"35dc60a65969b264ab283d6d",770207104
"d9cb0f637cd4feaaaf8a21c0",1058093696
"7e8dfae9a5f1faf8afa706f7",691575872
"a280fe7610c254b935c9dcfc",435087584
"85524880fdc4e4daf90e96fd",521068928
"f361109d06f6609c16724b39",733754240
"3f6b2f0c0876c21755369cb6",887550144
"de26819064a290ce78d8fcc1",654227072
"91be1260a84ab7fa3521c495",950299264
"18c8dc4549d38c918af2972e",914899072
"782b0fb8641849c2c34291e6",461119456
"54933f8b33a4fd6f031ed5be",740495744
"953176c9a901b4f61c030432",938568576
"357e2add3d68167a4f3ce15e",882540416
"90332d50e91925eb9b614bef",921370304
"11723d1d472bf1a3fdd8b72c",907858496
"01f8b6799e2910f7769db175",942408256
"a0d5001f7dd42d7f0c91d2a9",634071872
"d4439c35bcb88e1490916c67",769836480
"4a73dad0ff8a5262e8b07c4b",902357952
"3dd8085a65f24b497ea59557",893048768
"39ef085809bc80e32e7b6af6",1068308416
"b98ee16e8fd7d1c75a9da13c",1089966848
"16deb26bf740fa61e258f545",891744896
"732a3bd457d7798e1fd892f6",825590976
"1376058cb128a1c7729cd2e9",839946432
"cac7e7c3e13af91bdc7107e8",943173632
"9f3dfa6e1422f6aeac527c61",480345504
"4dd3d1288ccb66ee4fb9c097",1061401152
"15fb97d6a43731d61e95d004",922080576
"dac29573163315edf99e0e7a",671561856
"b93f2864087d41c3c92d43c3",937670080
"cd4656aed92f5c0a0b6b7c0c",937670080
"556210496090b42ac10cf1b8",1264843648
"762979729fb21e56a32ed14e",1264843648
"ea935b76abe664d5e2c4736f",728779392
"40e9ef1e7c6749b7a8d04ea9",521786336
"058265732a484ac8d5497f5c",663949376
"6f52ea8340cdd283f9a79720",718940992
"cafe7c1ee67458e05c84d5fb",887607616
"3f45ed2f08a2b03b738fbb5e",508378528
"f203b18854b75c4564d7a17d",882983232
"d5333f639d11bc3ab073ed72",632062400
"c14f644116669a160446a945",554820672
"de585856ff546e00a5a4672e",693310592
"7a80663cae7c191b5d025fa0",674116480
"71f80198e68fbba902650b1a",610685248
"f3523e0626df8cea803ead0f",592076224
"619abd5f978b1573761be86d",927291008
"17a2323b855e93533a9f09f2",715200384
"38e8630f2c05ea38e2257c21",577343680
"1e3798d739f85ee0e5a314ca",655053632
"46d0544f411bbfb6b452858c",861346560
"605e7a71eecb13b23ffca0c1",587437824
"7515b37b7ae7c62f3dafbe7d",666100352
"28be121ada9c9303be802474",836185600
"331d54f8a1bd3dabce73d6d9",1016516864
"22d167639ccaace593dffa31",838429120
"36cd68fc3ffab79fcaa340ab",777270720
"db924733e88c361cdfab874a",812349440
"64eea2e9a13a8edfe8ac7027",1067052480
"97fe6eeed892111bfa20255b",1013055872
"b54e6757829ac95e2076d954",728564992
"dd59b8122458557041903207",560980480
"b35c58fc1c05a77433025318",1158122112
"c41964afa164d8b75f8dbe92",813235392
"96b3ea80cce599b68f96f86e",742311232
"a4bc87ad4f1ad97c0a63d843",1151499136
"16e62269e6aa2ea052d05f71",991900928
"518b37b51f824fa0fb5075d3",1176280832
"e083d83369cbc93fb94842a1",1003681152
"57deff02895d5286eda10d89",1031904320
"7ed35835fbe694bc237abe38",860300800
"b48efa9ddf36e85164354f26",1127935360
"5910c9b29a1025bada93a5e1",1116892672
"10a650e8cb5425c97f08f68a",858316352
"9e0feca2ec3043ae6f840631",1277284864
"35ce37bbecac6b164fa21e6c",793538496
"c4955010d066e013812a85ea",1131491840
"d5a83c31bec18d1c3eb9af7d",798815424
"70217bd08583854329722821",989836736
"28e748e7aa0a447731e06706",767803200
"27929c0a3e0fd2d6d2969e03",838975104
"5c5ea0d8bae75e0a5c88414f",1011252800
"2233f50cf7b04791cf1ddeaa",706108352
"bf430621f17dcaf17fb91ac7",689793024
"d8dc9de06461e0220bc55906",836443072
"d988975f8c4e6ee8fd8dc1e1",1128918144
"bab884e0f99df269805e83a4",1054691968
"8fa9b20af1508af7a01e2267",961539072
"b6f195d44ddbe10b78b97191",458202464
"2ab0eeac4a228d5769fb4365",551452480
"347a4deda03bfdde6d1c163d",796291968
"17230f18b30b94606fea047d",542539136
"eab4ae491bbbe7b8ab107229",688381568
"07c753474a847bf2bccd55b7",818819968
"b7ce05400f0261743073e072",789843904
"4a33d213841d2af537aa967a",822333184
"04eb0b590ce7483c615b043b",782708992
"a01a51af09a3dc387a18b58c",330021440
"270b930a9e22d5016ffa4019",1111687296
"5ed1320fe84a518e267ff537",1416978048
"f04b574dc221473cfd616e22",720275904
"6f7e390aa6135019dc5a828f",893376384
"776d4a19fb3852fe6dcd3ddb",678369600
"b7f164b79658952248866c34",693742272
"aafeff5826516e363471e439",470205472
"eba6a2b80a17a846ae560ece",446708128
"90e62f8656ae504bf6175e0d",610888960
"dc4331d09a1e36baaa6bde53",498482720
"372d67ccb9d251e290891f0a",444874912
"a7801c67a0ddd71c50ba38d3",426495744
"e4d6b81f169cab8ea0244d75",550568000
"cd5c6655243a4be0912bc92a",847170496
"f7a7281a19733251134364fc",1005244544
"a716ec25a219961fbe90f367",1032802432
"8bd45966c16d4eafb49ee2a2",1080756992
"baabbdaa5e8f69fc90d303c1",1043661696
"8bed46960db1b2a7954ffbcb",1110240128
"dbc123f9502159d660f375ca",1358491520
"a4683facc81ccda10e9ae388",1262806656
"3a576586fa1aac85c2ffb75b",1147182080
"b1fb98d0ba25b21c6647d423",1103179136
"97fa4be3ed93c37c048f507c",520131168
"cf184cc576effe39c0f857b8",638505088
"784f67fcb2d009d352740ed1",443833408
"f4d6ce332121f814aa663fca",728316608
"c87ae84ef029febca1e633e8",566215680
"e876c6fd9c161861fb92ad5a",1241176704
"9047c4764f2c6b1a10b87e99",1048619648
"234c94e9a248ae57bb5a0771",701457152
"a49c2976ca4f24f3a6b622e3",610999936
"ffc171cf73514bed077339a6",544541888
"fba83f5feea2522888377066",613703808
"1a593800d5785ecc36c25ead",770587392
"ab157c9601861dc387a91b82",836148608
"f87f8003f15b0fbc12609514",681927744
"f44d035ea2b15b2c69d4da50",926513216
"fc815b59cce7934f816f0502",912690496
"32915b77ca68000ba9eed6d8",735483008
"cb083fa7ff634f424a351840",692456576
"4f3c7b9bc78f882f858b3d3a",605013056
"53d33316e237830ad463a26b",577475968
"f5d852e25d51377686c43bc8",585884480
"64731b6eaf4fd2bb6c155013",907584128
"dad7e45e4706ab2564ef9cf1",497569824
"255914e9b13ad94efa6ed365",874092288
"5a8950a64b4aea4ac13dad45",968918720
"70f51b4abf26651111305b1b",1197225856
"8919ca18fff7571002e440ec",1086495872
"f776a4e0c8c82b3d29756b34",1267659136
"7ea4af39a7e577ffbd600f0d",890655296
"45fc0d46c7a4df7ff6976fce",1013357376
"7cdcecc706fc7c79cce45b20",947660800
"3503f56e09e639be4762ff2d",984466624
"f70ac0d227db6f5333aa821e",715653888
"20db610da64f80afc1621b12",614218816
"c80ef212c870e2f20ed2234a",814624192
"7dc68d5cac1b7fcdab35586e",718245056
"a478fb93a131fee4119bb9f9",923565248
"7749b2b534213ec7b536372b",672806464
"43e59f5312e304fc21c1e052",1067235840
"82a7920524816f3db7f5a4ca",869014272
"1a7e331d9ff88ae5efafa8ea",934417856
"a57350d4c79a415137281cb7",443869792
"f3a6132006d54d0e22a17e84",866221312
"14caab87a129f51b2b70508e",763510080
"ba2423d79744d763aa3744f8",899237504
"1caac10c1121a795a172889b",761845376
"40768729f2697b87ed6519d1",866850752
"843234d3c6c20bb60a17fbee",864460992
"cd2e4dff930a1c7a1a569992",637304704
"5a6eab133b7e95155f6a9012",825406784
"5bba6c40aeb129c433d2c58e",941434368
"ad3c644b506498127c7beef1",641680896
"a379656c49f4cb1cfc5b3f03",659257536
"998c1a6ace613d8a7468ba5c",789161856
"dd610d7ece83bb02dcd7a22f",613877888
"539467d04a2b3e78c592b11b",472291904
"e40fe4ac43cabe82c03dda59",626862144
"5561eab714583013b422e7d4",714928192
"d9110b2b5b1c02766da9e24e",899124992
"c72cf05b93b9c290c063b08b",950609984
"d71cc157c0c43935989009f5",715980352
"4199eaa19ddf8ac436bb2ba3",947102272
"d23d12bd86def2657038a481",1019853952
"ca438e13d8aa6285858da0aa",1018290816
"a173eb804f4bcf6bfe889417",1046359616
"9b3677d498c2ccf69c756ec7",1278133888
"f8c787390e4c6d2e99fc7c3d",841177088
"a188aa896d1b4520ccd6b65f",653835712
"9fa39c9eb4b10a20dda6c3c2",958863872
"7bc9022fa1eadbd9ab39acd9",595460224
"46f0731f62232b32eb733dc3",858548736
"b6767d1e329ff5e28c42f632",732379648
"abde4b06769fcb1d5577fa7f",627629568
"1496d159d31717ce254f67a7",666929664
"1470749d0d2551a93827e441",578623488
"3ac517f74dbf8cdc8feadfe8",667555008
"fc6616c62030a53d2aa46b12",1145669888
"8497f34947cb4c0ff18a0eaa",580332608
"3b2936127f5a4684a1d3de22",802508096
"dab58562904cd13a93d913e1",767071936
"69d1e47b6bdc57512f1838a5",1020982336
"23c7f9a0534a4ae6a24e38a6",900418240
"640e9fe41fb79ecba89d8951",1224752384
"31f6a25d56f3bb36386d07ae",960124224
"bfb30ae71cdca27f5a5494c6",1089321088
"baacf0dbd690644d74f3a929",894575040
"cdcb874d2e62220d12230632",882177536
"1421bdbd9cf7572b799b732c",865292544
"ee9e5adab1455d38edfcaa6e",1056729216
"1fae43a9450fae02919962b9",836094848
"5f9ee280509afd55d24f39b7",754957056
"82902f2082dd405ab538ff58",672918272
"eae52c81f779a61f57cb5b58",1079114624
"4ec0aee1b202642d2739068b",787648640
"f4c6c3210a3c2eb935c6d5bb",912968192
"14a14706d405569501327924",502303328
"146a5a4f3d111dc7b955ce42",1053892864
"99bdce7cdea643b0442976f5",838033536
"733c7cdfd50db77066a67140",658454208
"de328410e22767c66d919423",934514368
"d0116b53467b3081664fb268",880152704
"dc722ea5c4d62773f9fb6bbc",590319360
"e84605e3aadd50b064c8eac3",1256259456
"31a3719e57ab1425e7267fad",819092800
"34993717af3f861b9735df6e",946168704
"543822711986a454cfd764e3",973322368
"5bbc4ff9cc3ddacb39469e27",965038656
"d7ced905983af0800c19b7fe",898866816
"02d5bac2567ee9e19041ad42",1221695232
"f4897a8a0a911a2acfb8e8c7",1028107904
"4ba19ab08d1fe7f72d0dd37a",735613952
"b7c07f8afe037d55bddb8e41",547886464
"40b20b5a3a986802d64f7675",777747456
"01fb5931cb55f5308382818e",1166185088
"7cd0c7174b957df1f004fc88",916058816
"ca13bacbf6dc8d1b09fe4c67",867705536
"0ed0dc77661be57aab63bc83",602849088
"d03558acc19951a882bd568b",511117792
"b8cca0d70fb46f3a31473e98",1032439744
"f665a58fa8eda69547c1a159",879696896
"8aa5ae4637ba83e672cd3ab9",866324864
"a6da1996f66e545041d920d6",778079616
"b828609eff041a68fa243a12",770299072
"3f39a260b81dd7de1dff2b31",730628480
"40fd167916ff071afdc44792",1253167872
"6ca31945172976c3a11732c6",1237139968
"1437d1f1601d26a3dca7594f",851306176
"ebab054e5f256bf4e382002a",1269517824
"0838d0df248d723da4e25ea9",907093120
"7a134e45b9ebe710c6c6efe6",864522752
"6e9c7f27d6b89c5f9696fae6",474098112
"bd12c705950c46e679c34bf6",1107007232
"fa2c1092f17ce021964f8953",952581376
"e3202b635974f7a3367c0ff9",944080704
"49bdf0f970af03d83a57dcff",899074624
"91af29fa680d8033188ffc39",691269568
"cb626b981c0997d254388e76",461353952
"155a8e4186d1626fdda4d0ee",872707968
"d337476c2cfa780518523a6b",492570848
"7c3ea8523ece273991a190da",877458496
"674c02227165e1c7189c54e4",1082499840
"17056748001fd65cb961b384",900576128
"f56bca5bebfc765162c8cae0",1035265408
"5f4b0ec9c7452b888b33c3e8",630663680
"13dbc077e552640736267a49",492412800
"cb645955c851790e83e696a7",951767360
"649cca8c83352caf7442f20a",1030048320
"fc8836e71725949c5f3fa7f7",1310981376
"4f431d80287051ca323f2c08",754959808
"42defcc69fa22e4c858f3c24",1155777664
"291a2f9022933c9d81311e81",951767360
"d48a061a2040d851937413aa",951767360
"55d2ad80322427ee3426dceb",909604160
"8c41bfacbc1a6ab831b26fa8",951767360
"c7214222fefdd8d2ad7f8f8f",885898496
"b3d9a095c9c73004643c9e78",1079893376
"d49aeae19e13909e75dda2b6",1116457472
"dd10dcc52d2549df85f2a8ec",686469504
"6732b448d2e4f32679f235ad",1188596736
"f08a5c2992cfee4c0910f68c",951767360
"e3a62f080c25f404ca995e06",889063424
"7634d584c3042533942e2dc0",929175616
"ae58dee872922a9c678dbfcc",1231297408
"5ec01e911785dbd5b49b166c",588857472
"9bc12d9c9ad95064412c3413",1064067328
"7acdaa0cee1ee62e15f4490b",733436288
"d76d5b14d0acc5295b8057e2",861446336
"32f3364ac1fabdd13db1cfe5",507861184
"8cab957b322f1aba06bae4ad",568556928
"e3dc8b417819e9afe3fc7d0d",610036288
"c71fbecd8f7310c201adbf40",714744512
"54c9bffcdc46819f67e4b3d1",982283328
"4d94a2295f612b96264a0db8",939668544
"874f4a836cb74be301e068cd",1081990912
"a18925f908acda4171bfbe36",1140243456
"a587c7419568288d68c46feb",974762304
"19994da77ce4f2db3efe6660",748954880
"9c4dece6127f1f3f3bc1e0f7",576589824
"09c28a830f8093802384071c",632523776
"5766f7cfab59c920081e3046",576589824
"964b7d9de17c1ce396fb83fd",455313376
"44f77a86369d6607753adc09",789638976
"7f25471be85adf0baeb8ebbc",647795968
"6859481703fb0cb34c1e564d",445445472
"7ba0c14dce0cb09ef5735d9f",670354048
"62cd6a29e98a5b7a5ad38050",777909760
"9c6d7e6260e4fe83d43706d4",611908928
"5dbcb55dbba823dc31b041f6",1115238144
"85abc5c0353c5b678f087824",793044800
"56dd1bc39664f8e9f316851b",809297600
"b23341faa7307d9d6009c6d8",620481472
"2af941adae2e8dfd66542055",687934144
"268f887f25d416dcd3c0c9c2",966933824
"9ddc7272fe43f07035d3da63",1361441280
"4002635ca8b087877ad22d5b",1182984448
"b515b1caa608ff42574e5a06",800762752
"710542343cece039a279dbee",640675520
"187a143dbd6d4bd81d6d9c32",626025088
"26db92c003c8e67d92d88aaf",1093477120
"641ac8f4f60ae2b9cf6add93",900391232
"784714647351cb6745c867b1",640675520
"5fcf1e2ab4edf13ec844decf",889473536
"2575d932e98c421bbb38b267",834506240
"af9d2f5f62bf74a7fa9c74f4",958718272
"4db8d529af9f718e6d81a85d",472291904
"9a3368605e5f563e29182f3b",842570304
"5ff696d8369101b6dc60e2ed",436636512
"95ade3ab8dc04237acd6441a",525639648
"607ed21e896eb5ffb50d5ead",516196288
"40d9a852bbed67a6036c6d8b",743672896
"97badba651a94721af5df3f0",715980352
"b2f089146c30929c4836f0fb",643500992
"936307e2f478c3ff7b9652e3",914146368
"b6d5cb459999de084965e993",1002854784
"aeb66f808982c6308d891f55",649696128
"cf8418c60f4e54dfa09b1e6e",929504512
"1dcf71e8fbfef2c6534576df",792360256
"c78b16f05ef58855da0d4f2f",531383200
"19ecf1fc86396ada203c2a19",536951296
"985fc7ab5aabf1831ce3d298",792390336
"8aaeae6bcfcee5ad928ce28d",953193280
"1a93cae134c79a43b13ce656",947102272
"ffad647e8ee35eaea6378fb6",836665408
"c21a3eaa136ef8a912ce7b74",1155505280
"fabe0f299a4e4bc6f51d54b9",698777216
"5af99278b1091dca9b0b0332",1033692608
"3f0c845deec1c24472a35efd",1347865728
"c10f25fd39dd36287a6cde73",1322099072
"f37d31c512866b575780c4b7",1278133888
"5d34f871e5a5cb3a655a0b13",754771072
"95bb852a958d7b16fd676e3c",1199606016
"24857a7a80d5f13a52eeb054",706063616
"f9796e9d13fe1becef435e54",1245766144
"1c2739878e452a340a4e8972",1158427136
"698f3f1929a2dbbc69865b65",830899584
"bc230105784ca8640e499ca2",730677440
"622fdba953206a65224f2c82",571561536
"6765fc17d98c08142d3d7757",775204032
"6f35fcba4ffd6a58bce85892",499650848
"d8654c08e95b39e3b4891cd9",794801984
"33305df46dc2186c7e3f727e",1039990080
"0cec193a20d720af010383b1",909241728
"734efe04fa6b326ae1d072e8",487534368
"69190139558b2ef3eface18d",478003296
"bb084299ad23f245d7cc5b69",678190016
"d4c7b3372d70b898b167b92a",829447680
"4a119b1bbf04b4bd6051c5b1",850168832
"f844345b6224bc76bc3c6f91",548577920
"052505ca8210e5e651fc0b63",1012379008
"5731cdf8cac0b8371d786c90",880043968
"594d8d78af90086bf8cdf09c",869496256
"fcaddcc78938f3a234dd2d3f",623914624
"1574958978c9b5d23d9521b5",926704256
"55902baa0ece72e2e8c869d6",837742912
"46161effff173111bb6c3a32",921422208
"b3fcd9cbfd485e4e1da6c89c",656860352
"213ddc1761cd6b018349786a",789022464
"be3b1df5f008636e14bec3fe",917174912
"dd27922be5b6f730f8b4e058",574646528
"cd2aeb1b2649ef421102def7",713384960
"a226b4af016a772dc7e39ac8",763764672
"dcef5b332fd31d0ed8d754f3",686592128
"481492907baba4574d4a6f35",942950912
"10e5e54ab66b58b3f41ec381",668367936
"d48866a153ea0fd23a858cd6",577659520
"d273a2075d28e343a657d9de",1152474112
"90a711f776d53cf654614649",893691264
"f87c76eb5071c5b309e3ac3a",525333024
"74df03749e60c216a3e1292f",522150944
"03a84af05df0f577e09d60c1",755969408
"78682041182f01ee4db04e8e",1102504832
"25c76b5a1da0c2d8158b3732",785791808
"af8f09175265e1546200ff86",617968256
"c8d4ffb290aa9cea002e8d67",485484192
"cb89ad8156c3428ac80a4db3",650267008
"7602cb1e6fef087d8ee81aac",635028288
"00c75d59ed4777481a50cbd3",798862144
"fd36cffb856c2a14982a5fa9",666102784
"06ccfa37fa6b011ac38422de",660820096
"257b533b6a66b40d0f097c55",679413184
"736eef4bb36681acbcc3c41b",532842688
"e1a4437b17f7bec650d8cd97",647063936
"ecabfcb8ce9bb47ec3089c7e",647063936
"a5a46af0c9fb5c0a03855660",994021824
"920b50f4355cd2674ceee068",713285952
"410e5af026805ec8088f2e71",1035332928
"efa0c01632d13ab59f629ab1",593222464
"5965d19a68a8414b0419bc68",944163200
"64955a117f2d9264eb59fa82",992459648
"8cd46b5c9cbd056d3712f155",830899584
"65f736c3fee3d14c31a57d1f",846939072
"66e9c614882d58c022de7a2c",880043968
"8c787c1e6161b18601e6d7de",523197984
"29a115ba5b198689fce5f93b",493135840
"de8ee990e70c8e5ad167dc89",628336320
"0b65098a19c2fc1caa6577ed",942950912
"70ea0403b722a1dae1ff9b18",829447680
"5c77e242474e477513b60ad8",565392128
"1655a92b20740a11a5889519",596753152
"1709b1446b20b21482dd2d36",1009301824
"e5dba7fa0cfb81488b0c331e",525099616
"d09dc3a3270073e5f1cb353c",850168832
"368e740cb71b9175fe5b7b6a",1039990080
"b8a8ad4c0215077d3e5aa472",1107977216
"1f4a78e094987ce29f054fb8",656921920
"aae3a99ac764b8e9bfc562cf",785213184
"a63ecc5539e8725af4128cb5",878815488
"a29e18f37ded2e901181d7d2",908917632
"14ead7469d05e5eacce6a575",745543552
"1cbf39c44f6b0fdbf9554845",805752704
"9012294b64280c565a88a1d8",952930048
"dc0e9ce44b9932c6e48a9390",822194304
"a4f272acb4b3b4f5fc72e99d",1070122944
"b0a7295da89516be1c44512e",811870080
"b638b937d4f62949b9eb9fce",1071797120
"cadd4a6e1075b57f7b74c63e",912404416
"a88f4eeeeac5ccd1ba9b8a4e",1141625344
"29616bf14b5f1cd42786a91d",778162496
"f03f97ca55e9a43928c18237",631289408
"5fb9bd3aee2e1320dcbea448",449280480
"34bcfc2f0cefad790922879e",913824064
"8c9849cf3d20991e5126420b",1021034560
"ca7b9296080c9fc9fb232782",1225065728
"63a5989d0dad994a6af7734c",610685248
"7d25023ecf668945c87e0666",632062400
"fde3d4a4a819b1fa40530238",555876160
"e3338ac993873aca45755dc8",674116480
"bfeab1b12dd82efa96efac31",554820672
"2d564574f0191164ff1d068b",592076224
"5529d858e9c9e3e92ce8a95a",537611456
"2755af908b841e9024718b3d",681105728
"623df36ea9610ed5c58dbd8b",632597248
"77924a3c7880310a4822e5a7",693310592
"24fd0b7f75feda5db89a4127",489048000
"c2b9a3b2747f32d26c8219fe",927291008
"3c3c7861a9727bedf5e3cb29",1016073408
"822ba8fd3c7392bda84461a4",577343680
"4625168852b335b223a05bb3",660824512
"b732ff1637ec53286e890865",861346560
"706bddaf0b87e4f076247450",582168512
"917218fe1425d2c222da1ed3",715200384
"7ac0428c4b7197ca14f3b86a",838429120
"e828e83be8651bc2e07641e2",739332928
"4d069f925100b6cad0b657b8",777270720
"a50640d13126880a423521e8",1016516864
"45e92799de1a5334c3d2d72f",655053632
"93ca9e75cbeaceee69b4f0e4",812349440
"8fc4070ce12262679c381515",1067052480
"63182bbbd5f94cea67de2d8b",689793024
"6e163c3a0e30e7bf1e909661",1013055872
"3cd016f68705e73b819cf74b",742311232
"3da41d55a2b9f78c2b10c75d",858316352
"0eb8f10c9d5ded1b09f60baf",989836736
"330c37fb5065311564fd35a2",991900928
"b849cef46f19e13d3fc9d5c5",1116892672
"7bc034984b19479f29886cc9",1022083008
"5cae4522fa829a1614739b64",1277284864
"bf6bd06201e60a4c98c8623d",727948800
"549ebb2f616d50ca778e92cb",943750400
"448ad6cf4b43298a39c7b5e6",836443072
"e9a37a1a4150461126dbb6e9",891643584
"1d4c50978603ef41377af057",560980480
"bb71a24bc5ea4051d84ecacd",1176280832
"286ab2411118455780314355",798815424
"045108344bf09b01b597e7ce",1003681152
"d714e15ab5c2d5a2503bffcb",950404480
"60823c81f0b98e8a57192a9b",860300800
"dfa988a524343181a0d3ead5",1151499136
"fe8bcbd17b16ad023a202843",1127935360
"69fe76202cd89637a15de1d4",767803200
"e7cf67cbc08fa04be9f0a3d4",793538496
"670583e7a2ec6e337429fbf9",1131491840
"796935018bf2b241646a2dae",813235392
"5f5856dd16c0e5131835e650",838975104
"ea2e380226005bb55c724ce1",1031904320
"f40defb11ff73ba4e3db7611",821404672
"a4b2dd2771f49951c027eef2",1158122112
"a949ede7227c8f8587715029",1128918144
"83f402857435d4fadb27fa36",1054691968
"36ab522893b5f01caea4cd0d",961539072
"8e4875b7ecd0898571f0b1ae",522266080
"7ef3f8bfd0368696369ac957",515940416
